sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifdidntshare(1):dontresearchplanet:researchplanet;dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;,29962
sharefakeplanet;sharelegitplanet;sharefakeplanet;,ifsharedfake(1):researchplanet:dontresearchplanet;ifsharedlegit(2):researchplanet:researchplanet;ifsharedlegit(2):researchplanet:researchplanet;,14975
sharefakeplanet;dontshare;sharefakeplanet;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedfake(0):researchplanet:researchplanet;ifsharedlegit(2):researchplanet:dontresearchplanet;,3229
dontshare;dontshare;dontshare;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;,-57
sharefakeplanet;sharefakeplanet;dontshare;,ifdidntshare(2):dontresearchplanet:researchplanet;ifsharedfake(0):researchplanet:researchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;,-128
sharelegitplanet;sharefakeplanet;sharefakeplanet;,ifsharedfake(0):researchplanet:dontresearchplanet;researchplanet;ifsharedlegit(0):dontresearchplanet:researchplanet;,8184
dontshare;sharelegitplanet;dontshare;,ifsharedlegit(0):researchplanet:dontresearchplanet;researchplanet;ifsharedfake(0):researchplanet:researchplanet;,18258
sharelegitplanet;sharefakeplanet;dontshare;,ifdidntshare(1):researchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifdidntshare(0):dontresearchplanet:dontresearchplanet;,18206
dontshare;sharelegitplanet;dontshare;,ifdidntshare(2):researchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;,18365
sharelegitplanet;sharelegitplanet;sharelegitplanet;,researchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;ifdidntshare(0):researchplanet:researchplanet;,45079
sharefakeplanet;dontshare;sharelegitplanet;,ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;dontresearchplanet;,15054
sharelegitplanet;dontshare;dontshare;,ifdidntshare(1):researchplanet:dontresearchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;ifsharedlegit(1):researchplanet:researchplanet;,15022
sharefakeplanet;sharefakeplanet;dontshare;,ifsharedfake(0):dontresearchplanet:researchplanet;ifsharedlegit(0):researchplanet:dontresearchplanet;researchplanet;,6539
sharelegitplanet;sharelegitplanet;dontshare;,researchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;,33383
dontshare;sharefakeplanet;sharefakeplanet;,ifdidntshare(2):dontresearchplanet:researchplanet;researchplanet;researchplanet;,-185
dontshare;sharefakeplanet;sharelegitplanet;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;ifdidntshare(0):researchplanet:researchplanet;,14807
sharelegitplanet;dontshare;dontshare;,ifsharedlegit(1):dontresearchplanet:researchplanet;ifdidntshare(2):researchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;,15035
dontshare;sharelegitplanet;dontshare;,dontresearchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,18276
sharefakeplanet;sharelegitplanet;dontshare;,dontresearchplanet;ifsharedfake(1):researchplanet:researchplanet;ifsharedlegit(2):researchplanet:researchplanet;,15018
sharefakeplanet;dontshare;sharefakeplanet;,ifsharedfake(1):researchplanet:dontresearchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;,3290
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifsharedfake(2):researchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:researchplanet;,11750
sharelegitplanet;sharelegitplanet;dontshare;,ifdidntshare(1):dontresearchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;ifdidntshare(1):researchplanet:researchplanet;,30074
dontshare;dontshare;sharelegitplanet;,ifsharedfake(2):dontresearchplanet:researchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;,11663
sharelegitplanet;sharelegitplanet;sharelegitplanet;,researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;,45129
sharelegitplanet;sharefakeplanet;sharefakeplanet;,ifdidntshare(1):researchplanet:dontresearchplanet;dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,18220
sharefakeplanet;sharelegitplanet;dontshare;,researchplanet;ifsharedlegit(0):researchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;,15082
sharefakeplanet;sharelegitplanet;dontshare;,ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):researchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:researchplanet;,18406
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(1):dontresearchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:researchplanet;,29985
dontshare;sharefakeplanet;dontshare;,ifsharedlegit(0):dontresearchplanet:researchplanet;researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;,-201
dontshare;sharefakeplanet;sharelegitplanet;,dontresearchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;,14834
sharelegitplanet;sharelegitplanet;sharefakeplanet;,researchplanet;researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;,29973
dontshare;sharelegitplanet;dontshare;,researchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;,11773
sharelegitplanet;sharelegitplanet;sharelegitplanet;,ifdidntshare(1):researchplanet:researchplanet;ifsharedfake(0):researchplanet:researchplanet;researchplanet;,45058
sharelegitplanet;dontshare;sharefakeplanet;,ifsharedlegit(2):researchplanet:dontresearchplanet;dontresearchplanet;ifsharedlegit(1):researchplanet:researchplanet;,14961
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(2):researchplanet:researchplanet;dontresearchplanet;ifsharedlegit(0):researchplanet:researchplanet;,30019
sharelegitplanet;dontshare;sharefakeplanet;,dontresearchplanet;dontresearchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;,14968
sharelegitplanet;sharelegitplanet;dontshare;,ifsharedfake(0):researchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;,23377
dontshare;dontshare;dontshare;,researchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;,69
sharefakeplanet;sharelegitplanet;dontshare;,ifsharedfake(0):researchplanet:researchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;ifsharedlegit(2):researchplanet:dontresearchplanet;,18462
sharelegitplanet;dontshare;sharelegitplanet;,ifdidntshare(1):dontresearchplanet:researchplanet;ifsharedlegit(0):dontresearchplanet:researchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;,26652
sharefakeplanet;sharelegitplanet;sharelegitplanet;,ifsharedlegit(2):dontresearchplanet:dontresearchplanet;researchplanet;ifdidntshare(2):dontresearchplanet:researchplanet;,30069
dontshare;sharefakeplanet;sharefakeplanet;,researchplanet;ifdidntshare(1):researchplanet:researchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;,-223
sharelegitplanet;sharelegitplanet;dontshare;,researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:researchplanet;,30131
sharefakeplanet;sharelegitplanet;dontshare;,ifsharedlegit(0):researchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,18355
dontshare;dontshare;sharelegitplanet;,ifsharedfake(1):dontresearchplanet:researchplanet;researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;,14980
dontshare;sharefakeplanet;sharelegitplanet;,ifsharedfake(2):dontresearchplanet:dontresearchplanet;ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;,14874
sharefakeplanet;sharelegitplanet;sharelegitplanet;,dontresearchplanet;ifsharedlegit(0):researchplanet:researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;,30036
sharefakeplanet;sharefakeplanet;dontshare;,dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,6499
sharefakeplanet;sharelegitplanet;dontshare;,ifsharedlegit(0):dontresearchplanet:researchplanet;ifdidntshare(0):dontresearchplanet:dontresearchplanet;researchplanet;,11858
sharelegitplanet;sharefakeplanet;dontshare;,ifsharedfake(2):researchplanet:researchplanet;researchplanet;ifsharedfake(2):dontresearchplanet:dontresearchplanet;,14816
sharelegitplanet;sharefakeplanet;sharefakeplanet;,ifdidntshare(0):researchplanet:researchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;dontresearchplanet;,14911
sharelegitplanet;dontshare;sharelegitplanet;,ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;,30068
sharelegitplanet;sharefakeplanet;dontshare;,ifdidntshare(2):researchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(1):researchplanet:researchplanet;,14865
dontshare;sharefakeplanet;sharefakeplanet;,ifsharedfake(1):researchplanet:dontresearchplanet;researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;,-317
sharefakeplanet;dontshare;sharelegitplanet;,ifsharedfake(1):researchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;dontresearchplanet;,11651
dontshare;sharefakeplanet;sharefakeplanet;,ifdidntshare(0):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;researchplanet;,-170
sharelegitplanet;sharefakeplanet;sharelegitplanet;,dontresearchplanet;ifsharedlegit(0):researchplanet:dontresearchplanet;ifsharedlegit(0):researchplanet:researchplanet;,33234
dontshare;sharefakeplanet;sharefakeplanet;,ifsharedlegit(2):researchplanet:dontresearchplanet;researchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;,-324
sharefakeplanet;dontshare;dontshare;,ifsharedlegit(2):dontresearchplanet:dontresearchplanet;researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;,-52
sharefakeplanet;sharefakeplanet;dontshare;,dontresearchplanet;ifsharedlegit(2):researchplanet:researchplanet;ifsharedlegit(0):researchplanet:researchplanet;,-184
sharefakeplanet;dontshare;dontshare;,ifdidntshare(0):researchplanet:dontresearchplanet;ifdidntshare(0):dontresearchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:researchplanet;,51
sharefakeplanet;sharelegitplanet;sharefakeplanet;,ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:researchplanet;,11762
sharefakeplanet;sharelegitplanet;sharelegitplanet;,ifsharedfake(1):dontresearchplanet:researchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;dontresearchplanet;,30203
dontshare;sharelegitplanet;sharefakeplanet;,ifdidntshare(1):researchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;ifsharedlegit(1):researchplanet:researchplanet;,14963
sharelegitplanet;sharelegitplanet;sharefakeplanet;,ifsharedfake(0):dontresearchplanet:researchplanet;ifsharedlegit(0):researchplanet:dontresearchplanet;ifdidntshare(2):researchplanet:researchplanet;,36623
sharelegitplanet;sharelegitplanet;dontshare;,dontresearchplanet;dontresearchplanet;ifdidntshare(2):dontresearchplanet:researchplanet;,30056
sharefakeplanet;sharelegitplanet;sharefakeplanet;,ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifsharedfake(2):dontresearchplanet:dontresearchplanet;dontresearchplanet;,15057
sharefakeplanet;dontshare;sharelegitplanet;,ifsharedfake(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;,15077
sharelegitplanet;dontshare;sharelegitplanet;,ifdidntshare(2):dontresearchplanet:dontresearchplanet;dontresearchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;,30029
sharelegitplanet;sharelegitplanet;sharefakeplanet;,ifsharedlegit(2):dontresearchplanet:researchplanet;ifdidntshare(2):dontresearchplanet:researchplanet;dontresearchplanet;,29968
dontshare;dontshare;dontshare;,ifdidntshare(0):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;,-3388
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;researchplanet;ifsharedlegit(0):dontresearchplanet:researchplanet;,26518
dontshare;sharefakeplanet;dontshare;,ifsharedlegit(1):dontresearchplanet:dontresearchplanet;dontresearchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;,3156
sharefakeplanet;sharefakeplanet;sharefakeplanet;,researchplanet;dontresearchplanet;ifsharedlegit(0):researchplanet:researchplanet;,9
sharefakeplanet;sharelegitplanet;sharefakeplanet;,ifsharedlegit(1):researchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifdidntshare(0):dontresearchplanet:researchplanet;,15121
sharefakeplanet;sharelegitplanet;dontshare;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;,18372
sharefakeplanet;sharelegitplanet;dontshare;,ifsharedlegit(0):researchplanet:researchplanet;ifdidntshare(2):researchplanet:researchplanet;ifsharedlegit(0):dontresearchplanet:researchplanet;,11765
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifsharedfake(0):dontresearchplanet:researchplanet;researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;,18239
sharefakeplanet;sharefakeplanet;sharefakeplanet;,ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifdidntshare(1):researchplanet:researchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;,-194
sharelegitplanet;dontshare;sharefakeplanet;,ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifdidntshare(1):researchplanet:researchplanet;ifsharedlegit(0):researchplanet:researchplanet;,14885
dontshare;dontshare;sharefakeplanet;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifsharedlegit(0):researchplanet:dontresearchplanet;,3258
dontshare;dontshare;sharelegitplanet;,ifsharedlegit(1):dontresearchplanet:researchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,14967
dontshare;sharelegitplanet;sharelegitplanet;,ifsharedfake(1):researchplanet:researchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifdidntshare(0):dontresearchplanet:researchplanet;,30101
sharefakeplanet;sharefakeplanet;dontshare;,ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(1):researchplanet:researchplanet;ifsharedfake(2):researchplanet:researchplanet;,-184
dontshare;sharelegitplanet;sharefakeplanet;,dontresearchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;ifdidntshare(1):researchplanet:researchplanet;,14923
dontshare;sharefakeplanet;dontshare;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;,-171
sharefakeplanet;dontshare;dontshare;,dontresearchplanet;dontresearchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;,17
dontshare;sharefakeplanet;dontshare;,ifdidntshare(2):dontresearchplanet:researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;,-67
sharelegitplanet;dontshare;sharefakeplanet;,ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;,14996
sharefakeplanet;sharelegitplanet;sharefakeplanet;,ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifdidntshare(2):dontresearchplanet:researchplanet;ifsharedfake(2):researchplanet:researchplanet;,14990
sharefakeplanet;dontshare;sharelegitplanet;,ifdidntshare(0):dontresearchplanet:researchplanet;ifdidntshare(1):dontresearchplanet:dontresearchplanet;dontresearchplanet;,15128
sharefakeplanet;dontshare;sharefakeplanet;,ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;researchplanet;,32
sharefakeplanet;sharefakeplanet;dontshare;,researchplanet;ifdidntshare(2):researchplanet:dontresearchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;,-15
sharelegitplanet;sharelegitplanet;dontshare;,ifsharedfake(0):researchplanet:dontresearchplanet;researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;,26666
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(1):dontresearchplanet:researchplanet;ifsharedlegit(2):researchplanet:researchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;,29856
sharefakeplanet;sharefakeplanet;sharefakeplanet;,ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,6616
dontshare;dontshare;dontshare;,dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:dontresearchplanet;,3290
sharefakeplanet;dontshare;sharelegitplanet;,ifsharedfake(1):researchplanet:researchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;,8447
dontshare;sharelegitplanet;dontshare;,ifdidntshare(2):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;researchplanet;,15051
sharefakeplanet;sharelegitplanet;sharefakeplanet;,ifsharedfake(1):dontresearchplanet:researchplanet;dontresearchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;,15154
dontshare;sharelegitplanet;dontshare;,researchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;,11678
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifsharedfake(2):dontresearchplanet:dontresearchplanet;dontresearchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;,14977
sharefakeplanet;sharelegitplanet;sharelegitplanet;,ifsharedlegit(1):dontresearchplanet:dontresearchplanet;researchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;,30055
sharelegitplanet;sharefakeplanet;sharefakeplanet;,ifsharedlegit(1):researchplanet:researchplanet;ifdidntshare(2):researchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;,14911
sharelegitplanet;sharelegitplanet;sharelegitplanet;,dontresearchplanet;ifdidntshare(2):dontresearchplanet:researchplanet;researchplanet;,44983
dontshare;sharelegitplanet;sharelegitplanet;,researchplanet;ifsharedlegit(0):dontresearchplanet:researchplanet;ifsharedfake(2):researchplanet:researchplanet;,26713
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(1):researchplanet:dontresearchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;researchplanet;,29940
sharelegitplanet;dontshare;sharefakeplanet;,ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;,14853
sharelegitplanet;dontshare;dontshare;,ifsharedfake(1):researchplanet:researchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;researchplanet;,11715
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifsharedfake(0):researchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):researchplanet:dontresearchplanet;,33312
dontshare;sharelegitplanet;dontshare;,ifdidntshare(1):dontresearchplanet:researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;,15009
dontshare;sharefakeplanet;sharefakeplanet;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;researchplanet;,-3560
sharefakeplanet;dontshare;sharelegitplanet;,researchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;researchplanet;,15161
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifdidntshare(2):researchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;,29927
dontshare;sharefakeplanet;sharelegitplanet;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;dontresearchplanet;,18164
sharelegitplanet;sharefakeplanet;sharelegitplanet;,dontresearchplanet;ifdidntshare(2):dontresearchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;,33137
dontshare;sharelegitplanet;sharelegitplanet;,ifsharedlegit(2):researchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;,30011
dontshare;dontshare;dontshare;,ifsharedlegit(2):researchplanet:dontresearchplanet;ifsharedlegit(2):researchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;,3207
dontshare;dontshare;dontshare;,ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;,34
dontshare;sharelegitplanet;sharelegitplanet;,dontresearchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;,29914
sharelegitplanet;sharelegitplanet;dontshare;,ifsharedfake(0):researchplanet:researchplanet;ifsharedlegit(1):researchplanet:researchplanet;ifsharedlegit(2):researchplanet:researchplanet;,30032
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(2):dontresearchplanet:dontresearchplanet;dontresearchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;,29925
dontshare;sharefakeplanet;sharelegitplanet;,dontresearchplanet;researchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;,14774
sharefakeplanet;sharelegitplanet;sharefakeplanet;,ifdidntshare(1):researchplanet:researchplanet;dontresearchplanet;ifsharedlegit(2):researchplanet:dontresearchplanet;,18458
dontshare;sharefakeplanet;sharefakeplanet;,ifsharedlegit(1):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:researchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;,-3597
dontshare;sharelegitplanet;sharefakeplanet;,dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;,11524
sharelegitplanet;sharefakeplanet;dontshare;,ifdidntshare(0):researchplanet:dontresearchplanet;ifdidntshare(2):researchplanet:dontresearchplanet;ifsharedlegit(1):researchplanet:researchplanet;,14875
dontshare;dontshare;sharefakeplanet;,ifsharedfake(2):dontresearchplanet:researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;,-100
sharefakeplanet;sharefakeplanet;sharefakeplanet;,dontresearchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;,-97
sharefakeplanet;dontshare;dontshare;,dontresearchplanet;ifsharedlegit(1):researchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;,-81
dontshare;sharefakeplanet;sharefakeplanet;,researchplanet;researchplanet;dontresearchplanet;,-226
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;researchplanet;,33234
dontshare;sharelegitplanet;dontshare;,ifdidntshare(0):researchplanet:researchplanet;ifsharedfake(1):researchplanet:researchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,18294
dontshare;dontshare;dontshare;,ifsharedlegit(0):researchplanet:researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;,64
dontshare;sharefakeplanet;sharelegitplanet;,researchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;,14973
sharelegitplanet;dontshare;sharelegitplanet;,researchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;dontresearchplanet;,26693
dontshare;dontshare;sharelegitplanet;,ifsharedlegit(2):dontresearchplanet:researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;dontresearchplanet;,15085
dontshare;sharefakeplanet;dontshare;,ifdidntshare(0):dontresearchplanet:dontresearchplanet;researchplanet;ifsharedlegit(2):researchplanet:researchplanet;,-237
sharefakeplanet;dontshare;dontshare;,ifdidntshare(2):dontresearchplanet:dontresearchplanet;researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;,-81
dontshare;sharefakeplanet;sharefakeplanet;,ifsharedlegit(1):dontresearchplanet:researchplanet;ifsharedlegit(0):researchplanet:dontresearchplanet;ifdidntshare(2):researchplanet:dontresearchplanet;,3130
dontshare;dontshare;sharefakeplanet;,ifsharedlegit(2):researchplanet:researchplanet;dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;,39
dontshare;sharelegitplanet;sharelegitplanet;,ifdidntshare(2):researchplanet:researchplanet;ifdidntshare(0):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;,29969
sharefakeplanet;dontshare;sharefakeplanet;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;dontresearchplanet;researchplanet;,32
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifdidntshare(0):dontresearchplanet:researchplanet;ifsharedlegit(2):researchplanet:researchplanet;,14910
dontshare;dontshare;sharelegitplanet;,dontresearchplanet;ifsharedlegit(1):researchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;,14917
sharelegitplanet;sharefakeplanet;sharefakeplanet;,ifsharedfake(0):dontresearchplanet:researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;,18190
dontshare;sharelegitplanet;dontshare;,ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;dontresearchplanet;,18377
sharefakeplanet;sharefakeplanet;dontshare;,ifsharedlegit(1):researchplanet:dontresearchplanet;dontresearchplanet;ifsharedlegit(0):researchplanet:dontresearchplanet;,3243
sharefakeplanet;dontshare;sharelegitplanet;,ifdidntshare(2):researchplanet:dontresearchplanet;ifdidntshare(2):dontresearchplanet:researchplanet;ifdidntshare(1):researchplanet:researchplanet;,14980
sharefakeplanet;sharelegitplanet;sharelegitplanet;,researchplanet;dontresearchplanet;researchplanet;,30242
sharelegitplanet;dontshare;dontshare;,ifsharedlegit(2):dontresearchplanet:researchplanet;ifdidntshare(2):researchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;,14993
